Customer Id,Account Number,Full Name,Date of Birth,Occupation,Complete Address,Total Income Per Annum,Passport/Gov ID Proof,Is_Flagged,Flag_Type,Flag_Reason,Risk_Category,Risk_Score
CUST619383,3432619033,Yatin Kibe,3/9/1963,Pharmacist,"Flat No. 19D, Lata Zila, Ville Nagar, Ramgarh, Punjab - 183029, India",1160141,Voter ID: HZR6040020,FALSE,NONE,,CLEAN,3
CUST168670,6432594450,Serkan Yildirim Arslan,5/12/1964,Crypto Trader,"Block 28, Street 42, Nairobi, Kenya",8600000,Passport: Z1833676,TRUE,SANCTIONED,OFAC SDN - Crypto-based sanctions evasion,SANCTIONED,91
CUST280117,7321429671,Owen Mane,24-01-1970,Restaurant / Hotel Owner,"Flat No. 7B, Nair Path, Ville Nagar, Vijayawada, Jharkhand - 992649, India",1290645,Voter ID: JPL2800606,FALSE,NONE,,CLEAN,7
CUST370007,8066286852,Arnav Malhotra,23-11-1969,District Magistrate / IAS,"Flat No. 49B, Bengaluru, India",2500000,National ID: NID-67185031,TRUE,PEP,Domestic PEP - DM with procurement authority,PEP,73
CUST538959,2502236532,Wyatt Raman,18-07-1987,Journalist,"Flat No. 45D, Ramaswamy Ganj, Ville Nagar, Warangal, Tamil Nadu - 168341, India",167582,Aadhaar Card: XXXX-XXXX-5305,FALSE,NONE,,CLEAN,11
CUST545554,5595927322,Arjun Mody,24-11-1975,Civil Engineer,"Flat No. 37C, Palla Street, Ville Nagar, Gandhidham, Bihar - 367240, India",599074,Driving Licence: CN24 20224253121,FALSE,NONE,,CLEAN,9
CUST682789,35328673,Yutika Nayak,8/2/1992,Software Engineer,"Flat No. 47D, Keer Zila, Ville Nagar, Davanagere, Odisha - 682144, India",5533783,PAN Card: RQMUC4630M,FALSE,NONE,,CLEAN,14
CUST543380,5482042682,Ranbir Dixit,10/11/1959,Jewellery Trader,"Flat No. 14C, Dara Ganj, Ville Nagar, Agra, Punjab - 823812, India",5986034,Aadhaar Card: XXXX-XXXX-7813,FALSE,NONE,,CLEAN,8
CUST870509,324741137,Vrishti Sehgal,16-11-1988,Entrepreneur,"Flat No. 17C, Soni Marg, Ville Nagar, Mysore, Haryana - 114219, India",5777789,Passport: J6599209,FALSE,NONE,,CLEAN,15
CUST943797,5470113126,Waida Radhakrishnan,14-06-1985,Doctor,"Flat No. 17B, Prashad Path, Ville Nagar, Gangtok, Telangana - 111068, India",4906592,Aadhaar Card: XXXX-XXXX-9574,FALSE,NONE,,CLEAN,18
CUST389635,7672640853,Sarthak Dalal,24-12-1997,Lawyer,"Flat No. 38B, Gole Street, Ville Nagar, Satara, Rajasthan - 564919, India",4567527,PAN Card: RTADI2681Y,FALSE,NONE,,CLEAN,3
CUST884140,1313283747,Nachiket Cherian,4/3/1960,Banker,"Flat No. 14D, Sengupta Street, Ville Nagar, Vellore, Kerala - 939756, India",968288,Driving Licence: PR16 20143147781,FALSE,NONE,,CLEAN,7
CUST655473,4417393799,Joshua Arya,4/6/1961,Financial Advisor,"Flat No. 15A, Venkatesh Street, Ville Nagar, Davanagere, Assam - 845134, India",7757228,Voter ID: JAQ9706284,FALSE,NONE,,CLEAN,18
CUST143829,6385499580,Nikita Vohra,22-03-1976,Construction Contractor,"Flat No. 45B, Kashyap Road, Ville Nagar, Purnia, Tamil Nadu - 768568, India",1304390,Aadhaar Card: XXXX-XXXX-2888,FALSE,NONE,,CLEAN,20
CUST960032,155800702,Omisha Lad,28-07-1984,Film / Media Professional,"Flat No. 24D, Dara Circle, Ville Nagar, Ongole, Haryana - 456428, India",3806693,Driving Licence: XO49 20185612724,FALSE,NONE,,CLEAN,1
CUST139165,1321335569,Kabir Tripathi,19-05-1963,Software Engineer,"Flat No. 16A, Sha Marg, Ville Nagar, Rewa, Uttarakhand - 894073, India",7483257,Passport: S1050782,FALSE,NONE,,CLEAN,8
CUST508004,4238032930,Ishita Johal,16-03-1999,Import-Export Dealer,"Flat No. 39D, Morar Chowk, Ville Nagar, Jamshedpur, Tamil Nadu - 167193, India",1244381,Passport: H7221581,FALSE,NONE,,CLEAN,6
CUST505537,6208213205,Balendra Deshpande,4/1/1960,Teacher / Professor,"Flat No. 30C, Dugal Chowk, Ville Nagar, Surendranagar Dudhrej, Rajasthan - 566173, India",589954,Aadhaar Card: XXXX-XXXX-4629,FALSE,NONE,,CLEAN,9
CUST297216,2401708948,Yug Jayaraman,22-01-1982,Software Engineer,"Flat No. 24C, Som Zila, Ville Nagar, Katni, Punjab - 886151, India",5989385,Aadhaar Card: XXXX-XXXX-6163,FALSE,NONE,,CLEAN,2
CUST730565,9398516249,Aayush Arya,11/3/1964,Retail Trader,"Flat No. 33D, Prasad Circle, Ville Nagar, Vijayanagaram, Jharkhand - 397539, India",408266,Passport: I9928667,FALSE,NONE,,CLEAN,4
CUST504924,5648718332,Jasmit Wali,11/1/1990,Doctor,"Flat No. 7C, Mahajan Circle, Ville Nagar, Ongole, Gujarat - 244283, India",4344995,Aadhaar Card: XXXX-XXXX-5700,FALSE,NONE,,CLEAN,18
CUST241678,5618710275,Hritik Agarwal,20-10-1993,Construction Contractor,"Flat No. 30D, Raju Nagar, Ville Nagar, Rourkela, Jharkhand - 770864, India",1065484,Driving Licence: IJ79 20160969327,FALSE,NONE,,CLEAN,1
CUST923501,7643602388,Avi Om,20-06-1986,Lawyer,"Flat No. 28A, Chatterjee Marg, Ville Nagar, Raurkela Industrial Township, Andhra Pradesh - 350725, India",4043911,PAN Card: ZPYOZ2595Z,FALSE,NONE,,CLEAN,5
CUST409963,2832385272,Radhika Majumdar,24-07-1979,Retail Trader,"Flat No. 3B, Mistry Marg, Ville Nagar, Karimnagar, Kerala - 861842, India",369448,PAN Card: RQMYJ5918F,FALSE,NONE,,CLEAN,15
CUST307212,4195838974,Vaishnavi Dutt,28-12-1965,Pharmacist,"Flat No. 30D, Mukherjee, Ville Nagar, Bally, Karnataka - 587339, India",1352319,Passport: B3039294,FALSE,NONE,,CLEAN,2
CUST786224,8244937262,Abeer Randhawa,24-04-1982,Doctor,"Flat No. 20D, Rai Path, Ville Nagar, Thanjavur, Kerala - 489737, India",3064397,Passport: S5933359,FALSE,NONE,,CLEAN,2
CUST653451,6428166813,Sathvik Gokhale,3/5/1963,Business Analyst,"Flat No. 19A, Sahota Nagar, Ville Nagar, Ballia, Kerala - 156962, India",1141799,Voter ID: KEQ4286648,FALSE,NONE,,CLEAN,8
CUST615353,6173713420,Advaith Acharya,13-12-1985,Civil Engineer,"Flat No. 32A, Deshpande Circle, Ville Nagar, Nandyal, Uttarakhand - 807814, India",641021,Voter ID: RRO8984462,FALSE,NONE,,CLEAN,12
CUST849259,6953672776,Chanakya Mody,28-11-2003,Retail Trader,"Flat No. 23A, Kale Road, Ville Nagar, Delhi, Himachal Pradesh - 346097, India",284975,Passport: D2299884,FALSE,NONE,,CLEAN,16
CUST106945,2588097391,Chakrika Tara,28-01-1970,Self-Employed Consultant,"Flat No. 31C, Srinivas Marg, Ville Nagar, Parbhani, Himachal Pradesh - 430738, India",599361,Voter ID: XWO5609255,FALSE,NONE,,CLEAN,2
CUST851058,1800634135,Rayaan Lata,19-02-1962,Financial Advisor,"Flat No. 42D, Talwar Road, Ville Nagar, Chinsurah, Punjab - 433219, India",7973184,Passport: G4307179,FALSE,NONE,,CLEAN,5
CUST114594,2422360624,Harini Gour,12/8/1997,Retail Trader,"Flat No. 44C, Krishnan Nagar, Ville Nagar, Amritsar, Uttarakhand - 499534, India",431318,Passport: D4922880,FALSE,NONE,,CLEAN,15
CUST332335,9734083970,Eesha Solanki,17-02-1994,Shop Owner,"Flat No. 41A, Raju Marg, Ville Nagar, Vadodara, Jharkhand - 634723, India",558482,PAN Card: XJSVV4871D,FALSE,NONE,,CLEAN,15
CUST856086,8411678470,Warhi Mani,12/5/1966,Business Analyst,"Flat No. 7B, Bansal Marg, Ville Nagar, Satna, Gujarat - 788637, India",801601,Voter ID: FCV7166651,FALSE,NONE,,CLEAN,1
CUST108281,8956282059,Chaitaly Thaker,11/6/1974,Teacher / Professor,"Flat No. 42A, Brar Circle, Ville Nagar, Navi Mumbai, West Bengal - 475394, India",370939,Passport: F8832296,FALSE,NONE,,CLEAN,10
CUST596217,3640424541,Oleksandr Pashkov,23-03-1993,Logistics Operator,"Block 2, Street 3, Damascus, Syria",8900000,Driving Licence: DL-932131611,TRUE,SANCTIONED,OFAC SDN - Sanctions evasion via shell companies,SANCTIONED,80
CUST514423,9628306211,Suresh Babu Nambiar,20-08-1990,PSU Chairman (Govt. Company),"Flat No. 9C, Chennai, India",5600000,National ID: NID-15719126,TRUE,PEP,"Domestic PEP - CMD, Public Sector Undertaking",PEP,79
CUST560285,4548607254,Laksh Barad,5/1/1991,Banker,"Flat No. 33C, Sodhi Road, Ville Nagar, Sultan Pur Majra, Madhya Pradesh - 955413, India",1065979,Driving Licence: IP96 20186077887,FALSE,NONE,,CLEAN,17
CUST988268,9326182833,Vedhika Bhagat,26-06-1984,Nurse / Healthcare Worker,"Flat No. 44B, Dhillon Marg, Ville Nagar, Mangalore, Jharkhand - 795984, India",372140,Driving Licence: PC11 20244496910,FALSE,NONE,,CLEAN,15
CUST122238,7936590626,Indira Dyal,10/9/1998,Stockbroker,"Flat No. 7D, Khurana Circle, Ville Nagar, Adoni, Gujarat - 101269, India",1573509,PAN Card: ALDRF7303V,FALSE,NONE,,CLEAN,14
CUST978936,1559547570,Oviya Dar,5/6/1991,Architect,"Flat No. 46A, Sethi Zila, Ville Nagar, Gudivada, Himachal Pradesh - 977594, India",1136017,Voter ID: EKF6926811,FALSE,NONE,,CLEAN,12
CUST710247,2959192529,Kamya Gandhi,27-02-2002,Banker,"Flat No. 24B, Mannan Street, Ville Nagar, Kadapa, Andhra Pradesh - 422521, India",782207,Aadhaar Card: XXXX-XXXX-6328,FALSE,NONE,,CLEAN,20
CUST447704,7394937898,Onveer Nazareth,4/1/1998,Film / Media Professional,"Flat No. 17B, Barman, Ville Nagar, Ranchi, Jharkhand - 883132, India",4810922,Driving Licence: OR38 20219662769,FALSE,NONE,,CLEAN,12
CUST254532,4974891726,Yug Mander,9/2/1998,Self-Employed Consultant,"Flat No. 32D, Date Chowk, Ville Nagar, Bhopal, Madhya Pradesh - 758894, India",388359,PAN Card: ATVMA3934M,FALSE,NONE,,CLEAN,6
CUST859984,1980198120,Janaki Sule,22-10-2004,Retired / Pensioner,"Flat No. 14D, Karpe, Ville Nagar, Berhampur, Bihar - 739361, India",367847,Passport: E1972156,FALSE,NONE,,CLEAN,13
CUST689343,7759603524,Falguni Chandra,13-03-1974,Import-Export Dealer,"Flat No. 10A, Kulkarni Path, Ville Nagar, Visakhapatnam, Kerala - 249365, India",3428268,Driving Licence: CV95 20221755151,FALSE,NONE,,CLEAN,8
CUST412434,8226004617,Zaitra Bawa,11/8/2004,Army Personnel,"Flat No. 16B, Manne Ganj, Ville Nagar, Avadi, Bihar - 413735, India",1272652,Passport: V3348331,FALSE,NONE,,CLEAN,16
CUST535214,3400999741,Akshay Choudhury,14-12-1965,Banker,"Flat No. 30D, Ghosh, Ville Nagar, Uluberia, West Bengal - 832453, India",688301,Driving Licence: CS15 20164342704,FALSE,NONE,,CLEAN,11
CUST928278,9987846938,Hardik Sharaf,26-02-1982,Army Personnel,"Flat No. 46C, Dash Nagar, Ville Nagar, Sirsa, Jharkhand - 330646, India",1076884,PAN Card: NUEOK6724H,FALSE,NONE,,CLEAN,18
CUST935471,7347470470,Henry Borah,14-04-1981,Software Engineer,"Flat No. 36D, Garde Path, Ville Nagar, Aurangabad, Andhra Pradesh - 362035, India",5798737,PAN Card: SQVFC4924Q,FALSE,NONE,,CLEAN,5
CUST313910,3275257189,Zaid Dhingra,27-06-2002,Self-Employed Consultant,"Flat No. 29A, Kota Path, Ville Nagar, Ajmer, Himachal Pradesh - 808340, India",433730,Driving Licence: WT81 20204390968,FALSE,NONE,,CLEAN,14
CUST727971,6831196529,Joshua Balay,4/12/1972,Shop Owner,"Flat No. 18D, Bhasin, Ville Nagar, Bhubaneswar, Rajasthan - 619071, India",311948,Passport: W7320122,FALSE,NONE,,CLEAN,1
CUST441919,7613130988,Nirja Peri,5/1/1968,Army Personnel,"Flat No. 10C, Barad Nagar, Ville Nagar, Gorakhpur, Uttarakhand - 760434, India",524368,Driving Licence: XO60 20202359423,FALSE,NONE,,CLEAN,7
CUST293741,6103470421,Balhaar Parmer,26-05-2001,Lawyer,"Flat No. 4A, Kamdar Chowk, Ville Nagar, Adoni, Andhra Pradesh - 365095, India",1741187,Driving Licence: DO77 20101334589,FALSE,NONE,,CLEAN,13
CUST696961,8766539897,Grigoriy Ivanenko,14-11-1996,Steel Trader,"Block 29, Street 191, Tehran, Iran",11200000,Passport: P4962383,TRUE,SANCTIONED,EU Sectoral Sanctions - Steel & iron sector,SANCTIONED,88
CUST209448,2127570174,Jeet Sen,20-12-1978,Business Analyst,"Flat No. 32C, Ahluwalia Road, Ville Nagar, Noida, Tamil Nadu - 313442, India",863473,PAN Card: VNHOD3325B,FALSE,NONE,,CLEAN,20
CUST288274,4420837597,Vivaan Iyengar,3/1/1979,Film / Media Professional,"Flat No. 27C, Dugal Path, Ville Nagar, Meerut, Kerala - 715732, India",2728472,Voter ID: TLV6726640,FALSE,NONE,,CLEAN,3
CUST823255,6653699393,Mahika Sheth,4/7/1976,Chartered Accountant,"Flat No. 36C, Tella, Ville Nagar, Nagpur, Odisha - 835962, India",4696166,PAN Card: FRAKC9524I,FALSE,NONE,,CLEAN,16
CUST315815,7507778325,Sanaya Bahl,26-04-1962,Police Officer,"Flat No. 44B, Dixit Chowk, Ville Nagar, Pali, Himachal Pradesh - 500016, India",556700,Driving Licence: IL10 20117345461,FALSE,NONE,,CLEAN,13
CUST886476,8822137236,Charan Sodhi,25-08-1972,Financial Advisor,"Flat No. 21D, Venkatesh Circle, Ville Nagar, Agartala, Uttar Pradesh - 584141, India",7586696,Driving Licence: WU77 20102250013,FALSE,NONE,,CLEAN,10
CUST801432,2350608357,Zashil Butala,20-11-1989,Entrepreneur,"Flat No. 40B, Gandhi Path, Ville Nagar, Farrukhabad, Karnataka - 815706, India",4938527,Passport: M2902100,FALSE,NONE,,CLEAN,12
CUST276888,3324246812,Riya Sandal,5/1/1984,Travel Agent,"Flat No. 26C, Lad Marg, Ville Nagar, Shivpuri, Jharkhand - 145090, India",1106922,Aadhaar Card: XXXX-XXXX-8064,FALSE,NONE,,CLEAN,1
CUST755602,307230262,Lakshmi Wagle,26-05-1972,Real Estate Agent,"Flat No. 4C, Sachdev Road, Ville Nagar, Durgapur, Andhra Pradesh - 954441, India",747678,Aadhaar Card: XXXX-XXXX-5590,FALSE,NONE,,CLEAN,11
CUST548443,5279552599,Krishna Atwal,1/8/1978,Architect,"Flat No. 36A, Choudhury Ganj, Ville Nagar, Indore, Punjab - 192724, India",940932,PAN Card: PHGND9900S,FALSE,NONE,,CLEAN,14
CUST309044,6517611333,Radha Pai,8/3/1965,Stockbroker,"Flat No. 9D, Sarin Path, Ville Nagar, Gangtok, Uttar Pradesh - 691364, India",1370959,PAN Card: MGJPZ2876Y,FALSE,NONE,,CLEAN,18
CUST670421,4729254795,Vasatika Soman,1/10/1998,Business Analyst,"Flat No. 17B, Dyal Circle, Ville Nagar, Aurangabad, Madhya Pradesh - 817237, India",1044807,Passport: P2961614,FALSE,NONE,,CLEAN,13
CUST655021,6763420838,Pratyush Bala,5/6/1977,Retired / Pensioner,"Flat No. 26B, Misra Nagar, Ville Nagar, Imphal, Telangana - 224811, India",353483,Passport: K2808110,FALSE,NONE,,CLEAN,14
CUST620566,3306225869,Yuvraj Dugar,4/10/1989,Restaurant / Hotel Owner,"Flat No. 50C, Chand Chowk, Ville Nagar, Allahabad, Kerala - 972765, India",594632,Driving Licence: TU40 20213513033,FALSE,NONE,,CLEAN,14
CUST380019,5442384483,Ranveer Banik,19-04-1995,Nurse / Healthcare Worker,"Flat No. 50C, Korpal Nagar, Ville Nagar, Muzaffarnagar, Jharkhand - 385109, India",433885,Aadhaar Card: XXXX-XXXX-1482,FALSE,NONE,,CLEAN,4
CUST454928,4357702926,Yamini Bandi,24-11-1995,Army Personnel,"Flat No. 26B, Wali Marg, Ville Nagar, Navi Mumbai, Karnataka - 224573, India",954894,PAN Card: KHPET2468Y,FALSE,NONE,,CLEAN,8
CUST102303,642436468,Sachi Suresh,18-05-1964,Shop Owner,"Flat No. 34C, Butala Street, Ville Nagar, Jalna, Uttar Pradesh - 148001, India",336195,PAN Card: MVTKG4209G,FALSE,NONE,,CLEAN,17
CUST367309,1950236164,Upma Chandran,9/6/1987,Entrepreneur,"Flat No. 31B, Mitra Marg, Ville Nagar, Sri Ganganagar, West Bengal - 329781, India",3117273,Driving Licence: QP35 20109742409,FALSE,NONE,,CLEAN,1
CUST772101,3497124400,Chasmum Gill,14-06-2001,Jewellery Trader,"Flat No. 27C, Prasad Zila, Ville Nagar, Tiruchirappalli, Uttar Pradesh - 813213, India",6652847,Driving Licence: MJ15 20160276701,FALSE,NONE,,CLEAN,7
CUST632351,6539698859,Rushil Rajagopalan,2/9/1957,Self-Employed Consultant,"Flat No. 43C, Chhabra Chowk, Ville Nagar, Aurangabad, Himachal Pradesh - 237414, India",432995,Driving Licence: JE98 20144436581,FALSE,NONE,,CLEAN,0
CUST328092,5087385149,Siya Keer,24-02-1975,Import-Export Dealer,"Flat No. 16C, Kamdar Marg, Ville Nagar, Burhanpur, Rajasthan - 883714, India",4341781,PAN Card: IJHHO7782H,FALSE,NONE,,CLEAN,5
CUST842501,1896020736,Mason Gopal,16-04-1989,Army Personnel,"Flat No. 37D, Dey Chowk, Ville Nagar, Bulandshahr, Maharashtra - 428686, India",1138988,Driving Licence: WJ28 20186343589,FALSE,NONE,,CLEAN,19
CUST525750,7141448090,Chakrika Mohan,8/12/1989,Architect,"Flat No. 20A, Sandhu Chowk, Ville Nagar, Etawah, Karnataka - 198042, India",1092447,Voter ID: JOB1158547,FALSE,NONE,,CLEAN,18
CUST850024,2757154404,Oberyn Okonkwo Chukwu,20-04-1960,Governor (State/Province),"Flat No. 36D, Chennai, India",13500000,Passport: P1536843,TRUE,PEP,"Foreign PEP - State Governor, West Africa",PEP,64
CUST711062,669985989,Lucky Agarwal,26-06-1964,Import-Export Dealer,"Flat No. 43A, Bajwa Ganj, Ville Nagar, Kharagpur, Himachal Pradesh - 227903, India",5065160,Aadhaar Card: XXXX-XXXX-3272,FALSE,NONE,,CLEAN,14
CUST316329,3866748777,Ubika Kapur,21-07-1992,Farmer,"Flat No. 7C, Tandon Street, Ville Nagar, Bhind, Assam - 571093, India",196805,Driving Licence: EX54 20188904660,FALSE,NONE,,CLEAN,14
CUST906606,4059905714,Arunima Deol,26-10-1979,Lawyer,"Flat No. 13B, Behl Road, Ville Nagar, Deoghar, Punjab - 431864, India",6579095,Voter ID: GTT9165219,FALSE,NONE,,CLEAN,16
CUST244237,9371498931,Maya Gokhale,5/4/1986,Entrepreneur,"Flat No. 25B, Chopra Chowk, Ville Nagar, Bellary, Karnataka - 349628, India",5383620,Driving Licence: ZL52 20136042026,FALSE,NONE,,CLEAN,16
CUST142961,8659464157,Bakhshi Chad,21-02-1988,Nurse / Healthcare Worker,"Flat No. 30D, Toor Zila, Ville Nagar, Tinsukia, Uttarakhand - 276638, India",589341,Voter ID: TFC7082569,FALSE,NONE,,CLEAN,10
CUST988843,5036433877,Odika Chadha,18-11-1960,Jewellery Trader,"Flat No. 40C, Khanna Chowk, Ville Nagar, Barasat, Assam - 575976, India",1393923,Aadhaar Card: XXXX-XXXX-7997,FALSE,NONE,,CLEAN,17
CUST610310,9629713976,Baghyawati Talwar,6/11/1960,Import-Export Dealer,"Flat No. 36B, Singhal, Ville Nagar, Moradabad, Odisha - 402865, India",5707864,PAN Card: EVQWY8939E,FALSE,NONE,,CLEAN,1
CUST701380,2407184317,Wakeeta Kalla,24-10-1990,Nurse / Healthcare Worker,"Flat No. 6A, Salvi Path, Ville Nagar, Serampore, Uttarakhand - 453200, India",571843,Passport: C9909769,FALSE,NONE,,CLEAN,11
CUST745710,8904195158,Abhimanyu Bhatti,24-01-1988,Retail Trader,"Flat No. 8B, Kala Ganj, Ville Nagar, Tiruppur, Uttarakhand - 874863, India",294293,PAN Card: RJEUG3962Z,FALSE,NONE,,CLEAN,5
CUST636538,8716511495,Janaki Luthra,2/11/1981,Banker,"Flat No. 24C, Arora Road, Ville Nagar, Jehanabad, West Bengal - 923278, India",837264,Driving Licence: JB15 20226102716,FALSE,NONE,,CLEAN,5
CUST323717,8653336420,Priya Jain,10/6/1983,Jewellery Trader,"Flat No. 14D, Mittal Street, Ville Nagar, Tiruchirappalli, Assam - 963699, India",3984040,Aadhaar Card: XXXX-XXXX-2879,FALSE,NONE,,CLEAN,2
CUST631468,3302664906,Eta Pradhan,6/9/2004,Entrepreneur,"Flat No. 4A, Din Nagar, Ville Nagar, Anand, Delhi - 666330, India",4871423,Aadhaar Card: XXXX-XXXX-7861,FALSE,NONE,,CLEAN,20
CUST157603,6408707020,Nadia El-Amin,23-06-1963,Ministry of Interior Official,"Flat No. 8A, New Delhi, India",7800000,Driving Licence: DL-939989032,TRUE,PEP,"Foreign PEP - Senior MoI Official, North Africa",PEP,57
CUST861911,7503193576,Lekha Savant,12/4/1971,Import-Export Dealer,"Flat No. 30B, Bandi Ganj, Ville Nagar, Bareilly, Madhya Pradesh - 257782, India",1702323,Passport: N7883025,FALSE,NONE,,CLEAN,18
CUST769018,1015091738,Gagan Rama,1/3/1958,Pharmacist,"Flat No. 40C, Ranganathan Circle, Ville Nagar, Saharsa, Himachal Pradesh - 350385, India",897455,Passport: X2062698,FALSE,NONE,,CLEAN,20
CUST494873,7728251413,Zashil Kota,14-04-1999,Real Estate Agent,"Flat No. 36C, Solanki Zila, Ville Nagar, Meerut, Odisha - 398239, India",950399,Driving Licence: NJ73 20205668322,FALSE,NONE,,CLEAN,16
CUST297503,9007109501,Gaurang Bhatt,3/2/1975,Restaurant / Hotel Owner,"Flat No. 26B, Kapadia Road, Ville Nagar, Narasaraopet, Telangana - 180685, India",1426919,Aadhaar Card: XXXX-XXXX-3699,FALSE,NONE,,CLEAN,17
CUST348411,7330940854,Fariq Bahl,17-11-1995,Real Estate Agent,"Flat No. 15D, Kale Road, Ville Nagar, Bhubaneswar, Telangana - 388519, India",1418823,Aadhaar Card: XXXX-XXXX-3869,FALSE,NONE,,CLEAN,9
CUST985331,822128135,Robert Rajagopalan,20-10-1969,Architect,"Flat No. 31C, Tiwari Circle, Ville Nagar, Pallavaram, Haryana - 219562, India",848098,Aadhaar Card: XXXX-XXXX-4633,FALSE,NONE,,CLEAN,12
CUST971699,2595670415,Yash Ravi,11/5/1982,Farmer,"Flat No. 30B, Setty Road, Ville Nagar, Sangli-Miraj & Kupwad, Jharkhand - 606384, India",224278,Passport: P2637842,FALSE,NONE,,CLEAN,9
CUST490843,7897279705,Zinal Khalsa,15-02-1959,Self-Employed Consultant,"Flat No. 15A, Sarna Zila, Ville Nagar, Adoni, Andhra Pradesh - 908667, India",436566,PAN Card: LMCID2370D,FALSE,NONE,,CLEAN,11
CUST868367,1915450576,Zehaan Bansal,24-03-1994,Film / Media Professional,"Flat No. 35D, Mangal Ganj, Ville Nagar, Bathinda, West Bengal - 668471, India",4154267,Aadhaar Card: XXXX-XXXX-9584,FALSE,NONE,,CLEAN,18
CUST443199,7027106126,Theodore Deol,12/1/1975,Doctor,"Flat No. 13C, Dua Chowk, Ville Nagar, Vijayanagaram, Uttarakhand - 922615, India",5839666,Passport: X5069884,FALSE,NONE,,CLEAN,15
CUST243902,4307611300,Yash Basu,8/9/1963,Civil Engineer,"Flat No. 41A, Sarna Marg, Ville Nagar, Pimpri-Chinchwad, Andhra Pradesh - 919898, India",709146,Passport: P9131572,FALSE,NONE,,CLEAN,18
CUST555083,1192145953,Vikram Singh Thapar,15-01-1985,Real Estate Agent,"Block 11, Street 53, Delhi, India",7100000,Driving Licence: DL-532115439,TRUE,SANCTIONED,ED Lookout Notice - Money laundering via shell firms,SANCTIONED,75
CUST144374,2284498805,Inaya Chopra,22-12-1990,Teacher / Professor,"Flat No. 24C, Tripathi Zila, Ville Nagar, Sasaram, Assam - 816369, India",361434,PAN Card: HYXAC7181J,FALSE,NONE,,CLEAN,10
CUST570284,1692929472,Ishanvi Mandal,8/5/1956,Teacher / Professor,"Flat No. 16A, Tella Marg, Ville Nagar, Katni, Assam - 125401, India",210423,Aadhaar Card: XXXX-XXXX-4694,FALSE,NONE,,CLEAN,8
CUST232250,4473064900,Prisha Pingle,25-01-1972,Lawyer,"Flat No. 44B, Pradhan Marg, Ville Nagar, Hapur, Karnataka - 811259, India",4086692,Passport: N1134702,FALSE,NONE,,CLEAN,10
CUST345011,4077353464,Shravya Ravel,16-07-1959,Nurse / Healthcare Worker,"Flat No. 17B, Mutti Marg, Ville Nagar, Kochi, Jharkhand - 555851, India",508356,Aadhaar Card: XXXX-XXXX-5731,FALSE,NONE,,CLEAN,17
CUST219346,9200802467,Triya Dalal,22-05-1997,Entrepreneur,"Flat No. 44D, Tara Street, Ville Nagar, Vijayanagaram, Jharkhand - 799539, India",4806376,Passport: B4699685,FALSE,NONE,,CLEAN,7
CUST945389,3432128806,Amara Dasgupta,6/2/1989,Self-Employed Consultant,"Flat No. 24A, Basu Nagar, Ville Nagar, Kota, Gujarat - 699689, India",206124,PAN Card: UWAAU2153E,FALSE,NONE,,CLEAN,14
CUST181066,2482957386,Chakradev Savant,19-09-1968,Retired / Pensioner,"Flat No. 41D, Chakrabarti Road, Ville Nagar, Aurangabad, Assam - 868654, India",267745,Aadhaar Card: XXXX-XXXX-9646,FALSE,NONE,,CLEAN,5
CUST868959,4180682278,Nachiket Subramaniam,10/9/1996,Stockbroker,"Flat No. 4B, Raj Nagar, Ville Nagar, Dewas, Madhya Pradesh - 355790, India",1734093,Driving Licence: TM22 20244132026,FALSE,NONE,,CLEAN,20
CUST154398,6422599500,Anvi Narayan,19-10-1956,Government Employee,"Flat No. 16D, Sachdev Circle, Ville Nagar, Pudukkottai, Jharkhand - 888938, India",751262,Driving Licence: KC17 20185452788,FALSE,NONE,,CLEAN,0
CUST953957,2177044140,Pranit Sha,28-06-1999,Architect,"Flat No. 13D, Samra Circle, Ville Nagar, Raichur, Punjab - 319765, India",857207,Voter ID: LOJ3153282,FALSE,NONE,,CLEAN,10
